-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2021 through 12/31/2024 in LST
Location: Latitude  32.8998   Longitude -97.0403 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 183.52 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_LW_DWN     CERES SYN1deg All Sky Surface Longwave Downward Irradiance (W m-2) 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (W m-2) 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
WS2M                  MERRA-2 Wind Speed at 2 Meters (m/s) 
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) 
PS                    MERRA-2 Surface Pressure (kPa) 
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/hour) 
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_SW_DWN,T2M,WS2M,RH2M,PS,PRECTOTCORR
2021,1,15,13,236.85,651.08,10.25,9.4,24.17,99.45,0.0
2021,1,15,14,239.25,558.97,10.29,9.54,23.97,99.41,0.0
2021,1,15,15,240.18,410.0,10.1,8.9,24.78,99.39,0.0
2021,1,15,16,240.93,219.73,9.39,7.74,26.68,99.42,0.0
2021,1,15,17,238.93,33.75,7.32,5.53,34.3,99.46,0.0
2021,1,15,18,233.98,0.0,5.69,4.65,42.41,99.52,0.0
2021,1,15,19,229.7,0.0,4.72,4.38,48.0,99.57,0.0
2021,1,15,20,227.6,0.0,3.81,4.04,53.58,99.61,0.0
2021,1,15,21,226.15,0.0,2.61,3.32,61.16,99.65,0.0
2021,1,15,22,224.45,0.0,1.53,2.91,67.72,99.67,0.0
2021,1,15,23,223.77,0.0,1.04,3.03,69.92,99.68,0.0
2021,1,16,0,223.05,0.0,0.61,3.13,71.37,99.68,0.0
2021,1,16,1,222.07,0.0,0.11,3.03,72.99,99.71,0.0
2021,1,16,2,221.25,0.0,-0.42,2.87,75.11,99.73,0.0
2021,1,16,3,221.0,0.0,-0.91,2.73,77.1,99.74,0.0
2021,1,16,4,220.82,0.0,-1.31,2.63,78.54,99.75,0.0
2021,1,16,5,222.5,0.0,-1.75,2.43,79.99,99.79,0.0
2021,1,16,6,224.6,0.0,-2.14,2.32,81.12,99.85,0.0
2021,1,16,7,225.98,8.0,-2.18,2.23,80.78,99.86,0.0
2021,1,16,8,225.02,152.05,0.59,3.43,64.33,99.86,0.0
2021,1,16,9,237.68,334.95,3.27,2.83,56.64,99.89,0.0
2021,1,16,10,243.62,505.98,7.5,3.03,41.75,99.91,0.0
2021,1,16,11,249.5,612.7,9.69,3.63,35.3,99.83,0.0
2021,1,16,12,272.27,616.92,10.84,3.71,32.52,99.7,0.0
2021,1,16,13,257.4,632.65,11.64,3.61,30.46,99.6,0.0
2021,1,16,14,261.48,540.67,12.0,3.34,29.84,99.54,0.0
2021,1,16,15,271.15,368.4,11.78,2.84,30.38,99.49,0.0
2021,1,16,16,275.83,175.98,10.2,1.3,50.11,99.46,0.0
2021,1,16,17,292.08,18.58,8.25,1.04,58.9,99.47,0.0
2021,1,16,18,295.17,0.0,8.4,0.98,51.96,99.48,0.0
2021,1,16,19,308.55,0.0,8.38,0.81,45.53,99.5,0.0
2021,1,16,20,307.35,0.0,7.88,0.96,47.72,99.52,0.0
2021,1,16,21,299.95,0.0,7.12,1.16,57.03,99.5,0.0
2021,1,16,22,279.77,0.0,6.08,1.28,63.13,99.5,0.0
2021,1,16,23,262.62,0.0,5.46,1.45,64.31,99.51,0.0
2021,1,17,0,259.77,0.0,4.16,1.74,65.99,99.54,0.0
2021,1,17,1,253.35,0.0,3.47,2.0,67.88,99.57,0.0
2021,1,17,2,249.62,0.0,2.81,2.29,70.5,99.58,0.0
2021,1,17,3,247.07,0.0,2.1,2.43,73.92,99.57,0.0
2021,1,17,4,244.7,0.0,1.43,2.45,77.09,99.58,0.0
2021,1,17,5,242.32,0.0,0.87,2.42,79.08,99.63,0.0
2021,1,17,6,240.45,0.0,0.92,2.57,78.63,99.73,0.0
2021,1,17,7,247.75,6.88,1.11,2.78,80.75,99.8,0.01
2021,1,17,8,249.15,132.3,3.56,3.74,73.34,99.88,0.01
2021,1,17,9,260.95,305.17,6.16,2.91,66.95,99.96,0.02
2021,1,17,10,274.23,458.08,9.08,2.06,59.85,99.98,0.02
2021,1,17,11,284.2,539.22,12.48,3.84,42.73,99.93,0.03
2021,1,17,12,283.0,619.9,13.75,4.42,36.74,99.82,0.02
2021,1,17,13,287.35,585.92,14.4,4.4,34.61,99.74,0.0
2021,1,17,14,274.88,531.17,14.55,4.26,33.68,99.68,0.0
2021,1,17,15,271.27,389.23,14.25,3.96,33.74,99.65,0.0
2021,1,17,16,268.33,207.48,12.42,2.23,45.31,99.62,0.0
2021,1,17,17,260.08,32.53,8.01,1.47,63.4,99.65,0.0
2021,1,17,18,257.12,0.0,6.58,1.47,64.71,99.7,0.0
2021,1,17,19,255.18,0.0,6.08,1.45,63.61,99.73,0.0
2021,1,17,20,252.5,0.0,6.14,1.41,59.12,99.74,0.0
2021,1,17,21,251.3,0.0,6.63,1.22,52.74,99.73,0.0
2021,1,17,22,249.88,0.0,7.25,0.74,46.61,99.69,0.0
2021,1,17,23,249.9,0.0,7.59,0.11,42.76,99.65,0.0
2021,1,18,0,249.9,0.0,6.07,0.86,48.64,99.61,0.0
2021,1,18,1,248.18,0.0,3.97,1.32,60.44,99.6,0.0
2021,1,18,2,247.12,0.0,2.13,1.47,71.55,99.6,0.0
2021,1,18,3,247.6,0.0,1.47,1.69,76.63,99.57,0.0
2021,1,18,4,247.57,0.0,1.27,1.87,80.8,99.53,0.0
2021,1,18,5,247.52,0.0,1.15,1.98,84.85,99.52,0.0
2021,1,18,6,247.95,0.0,1.09,2.08,88.59,99.53,0.0
2021,1,18,7,248.4,7.6,1.47,2.28,89.96,99.53,0.0
2021,1,18,8,274.6,124.57,4.81,3.83,75.99,99.51,0.0
2021,1,18,9,307.52,233.55,7.5,3.76,67.7,99.51,0.0
2021,1,18,10,332.27,336.9,11.1,4.57,56.84,99.5,0.0
2021,1,18,11,351.08,404.42,14.33,5.9,47.6,99.41,0.0
2021,1,18,12,346.38,518.38,16.48,6.31,45.37,99.25,0.0
2021,1,18,13,316.73,572.5,17.68,6.17,48.02,99.13,0.0
2021,1,18,14,302.62,521.95,18.35,5.8,51.32,99.06,0.01
2021,1,18,15,313.92,362.88,18.58,5.1,55.51,99.03,0.03
2021,1,18,16,308.23,190.73,17.38,3.26,66.14,99.03,0.08
2021,1,18,17,296.95,28.35,14.73,2.22,80.93,99.1,0.29
2021,1,18,18,295.62,0.0,14.15,2.33,85.57,99.19,0.61
2021,1,18,19,293.15,0.0,13.64,2.32,89.83,99.26,0.98
2021,1,18,20,295.62,0.0,12.67,1.98,96.19,99.32,1.47
2021,1,18,21,300.67,0.0,11.96,1.75,100.0,99.38,1.72
2021,1,18,22,309.75,0.0,11.6,1.57,100.0,99.45,2.49
2021,1,18,23,329.73,0.0,11.82,1.28,100.0,99.5,4.49
2021,1,19,0,314.6,0.0,11.49,0.69,100.0,99.56,5.33
2021,1,19,1,321.65,0.0,11.23,0.21,100.0,99.64,6.17
2021,1,19,2,328.2,0.0,11.94,1.31,98.03,99.71,5.73
2021,1,19,3,326.98,0.0,11.16,2.9,98.13,99.75,5.85
2021,1,19,4,318.5,0.0,10.53,4.36,95.14,99.81,5.98
2021,1,19,5,319.98,0.0,9.86,5.47,90.05,99.91,6.11
2021,1,19,6,335.62,0.0,9.02,5.66,85.69,100.03,2.39
2021,1,19,7,338.92,3.9,8.28,5.6,81.72,100.14,2.31
2021,1,19,8,341.6,44.92,8.25,5.58,76.85,100.26,1.9
2021,1,19,9,355.7,63.7,9.2,5.28,68.43,100.38,1.95
2021,1,19,10,357.67,107.5,10.63,5.15,57.35,100.49,1.85
2021,1,19,11,362.62,170.55,11.55,5.12,50.19,100.52,1.42
2021,1,19,12,362.05,135.05,12.2,4.98,45.68,100.47,1.12
2021,1,19,13,361.55,146.48,12.73,4.72,43.01,100.43,0.83
2021,1,19,14,355.92,176.05,12.82,4.44,42.99,100.47,0.45
2021,1,19,15,358.7,100.22,12.51,4.31,44.68,100.53,0.27
2021,1,19,16,352.98,43.3,11.84,4.05,47.06,100.58,0.21
2021,1,19,17,336.02,13.07,10.7,3.83,51.66,100.63,0.1
2021,1,19,18,330.12,0.0,10.08,4.02,54.81,100.72,0.03
2021,1,19,19,327.0,0.0,9.63,4.35,57.19,100.78,0.01
2021,1,19,20,324.7,0.0,8.99,4.27,61.12,100.79,0.0
2021,1,19,21,320.4,0.0,8.27,3.79,65.96,100.8,0.0
2021,1,19,22,314.33,0.0,7.66,3.39,70.15,100.82,0.0
2021,1,19,23,324.17,0.0,6.89,2.93,74.78,100.85,0.01
2021,1,20,0,327.15,0.0,6.31,2.65,78.17,100.85,0.06
2021,1,20,1,326.8,0.0,6.16,2.42,79.82,100.84,0.25
2021,1,20,2,322.3,0.0,6.16,2.23,81.02,100.84,0.51
2021,1,20,3,315.73,0.0,6.03,2.02,82.22,100.79,0.77
2021,1,20,4,314.9,0.0,5.9,1.83,83.41,100.7,0.9
2021,1,20,5,312.45,0.0,5.79,1.53,85.06,100.66,0.87
2021,1,20,6,319.12,0.0,5.71,1.11,87.29,100.65,1.7
2021,1,20,7,323.1,3.72,5.68,0.97,87.99,100.65,4.24
2021,1,20,8,334.1,36.38,6.28,1.39,82.87,100.62,5.78
2021,1,20,9,336.17,111.03,6.99,1.04,79.4,100.63,4.99
2021,1,20,10,338.55,162.07,8.29,1.25,71.76,100.6,6.49
2021,1,20,11,348.15,229.25,9.49,1.62,68.51,100.46,10.1
2021,1,20,12,350.92,186.82,10.16,1.5,69.39,100.29,13.22
2021,1,20,13,362.35,85.38,10.31,1.64,72.58,100.19,15.29
2021,1,20,14,360.05,149.57,10.12,1.83,76.83,100.13,16.68
2021,1,20,15,350.6,40.42,9.7,1.72,81.37,100.08,13.52
2021,1,20,16,350.05,20.55,9.02,1.44,86.27,100.06,7.94
2021,1,20,17,339.8,15.02,8.34,1.03,91.04,100.03,3.59
2021,1,20,18,338.17,0.0,7.93,1.47,93.9,100.01,0.83
2021,1,20,19,336.98,0.0,7.58,1.91,96.13,99.98,0.12
2021,1,20,20,341.98,0.0,7.28,2.42,97.14,99.93,0.08
2021,1,20,21,337.88,0.0,7.26,2.86,96.91,99.88,0.08
2021,1,20,22,329.2,0.0,7.31,3.05,96.82,99.8,0.08
2021,1,20,23,335.23,0.0,7.36,3.11,96.87,99.71,0.08
2021,1,21,0,338.58,0.0,7.42,3.12,96.86,99.64,0.1
2021,1,21,1,339.15,0.0,7.46,3.13,97.01,99.6,0.11
2021,1,21,2,339.23,0.0,7.44,3.1,97.25,99.54,0.11
2021,1,21,3,339.1,0.0,7.45,3.14,97.25,99.46,0.11
2021,1,21,4,346.1,0.0,7.54,3.24,96.9,99.39,0.11
2021,1,21,5,340.55,0.0,7.58,2.99,96.9,99.36,0.08
2021,1,21,6,340.05,0.0,7.55,2.93,97.1,99.36,0.15
2021,1,21,7,343.08,2.6,7.59,2.88,96.97,99.34,0.11
2021,1,21,8,355.23,19.12,8.34,2.92,94.0,99.32,0.12
2021,1,21,9,361.38,48.42,9.44,2.34,91.28,99.32,0.06
2021,1,21,10,366.12,69.28,11.04,2.09,87.19,99.32,0.04
2021,1,21,11,375.55,95.28,13.23,2.48,78.02,99.25,0.07
2021,1,21,12,380.05,102.47,14.61,2.55,74.19,99.14,0.47
2021,1,21,13,386.65,85.25,15.53,2.64,71.92,99.05,1.8
2021,1,21,14,384.15,76.1,15.85,2.67,72.69,98.99,2.93
2021,1,21,15,382.58,56.88,15.62,2.52,75.7,98.95,2.3
2021,1,21,16,378.1,37.75,14.49,1.36,85.67,98.93,1.42
2021,1,21,17,369.48,9.77,12.46,1.05,94.53,98.92,0.5
2021,1,21,18,363.6,0.0,11.62,1.09,99.95,98.96,0.16
2021,1,21,19,375.08,0.0,11.09,1.04,100.0,99.01,0.5
2021,1,21,20,343.77,0.0,10.63,0.97,100.0,99.04,0.78
2021,1,21,21,332.6,0.0,10.33,0.94,100.0,99.05,0.53
2021,1,21,22,337.02,0.0,10.3,0.87,100.0,99.05,0.52
2021,1,21,23,339.9,0.0,10.49,0.61,100.0,99.05,0.64
2021,1,22,0,357.58,0.0,10.53,0.07,100.0,99.06,0.83
2021,1,22,1,356.77,0.0,9.69,0.65,100.0,99.1,0.98
2021,1,22,2,353.08,0.0,9.07,1.15,100.0,99.16,1.12
2021,1,22,3,359.62,0.0,9.15,1.81,100.0,99.18,1.09
2021,1,22,4,356.77,0.0,9.16,2.57,98.59,99.17,1.43
2021,1,22,5,353.0,0.0,8.96,2.99,97.04,99.17,1.59
2021,1,22,6,357.92,0.0,8.66,3.17,96.42,99.24,0.32
2021,1,22,7,358.02,4.85,8.57,3.26,95.52,99.31,0.27
2021,1,22,8,320.73,97.47,9.06,3.43,92.87,99.37,0.21
2021,1,22,9,364.38,66.2,9.88,3.7,88.47,99.44,0.23
2021,1,22,10,366.9,89.45,10.87,3.55,83.1,99.5,0.29
2021,1,22,11,365.98,147.43,11.72,3.19,78.53,99.48,0.41
2021,1,22,12,368.95,118.43,12.17,2.82,76.52,99.42,0.53
2021,1,22,13,371.2,131.45,12.27,2.65,76.2,99.36,0.57
2021,1,22,14,358.4,155.5,12.17,2.59,76.59,99.37,0.51
2021,1,22,15,362.15,95.03,11.93,2.49,77.49,99.39,0.29
2021,1,22,16,354.8,47.3,11.47,2.19,79.79,99.42,0.16
2021,1,22,17,331.67,24.2,10.61,1.25,87.51,99.49,0.13
2021,1,22,18,360.05,0.0,10.18,1.1,90.52,99.57,0.12
2021,1,22,19,356.48,0.0,9.97,0.96,91.88,99.65,0.1
2021,1,22,20,354.83,0.0,9.66,0.72,93.98,99.69,0.09
2021,1,22,21,353.0,0.0,9.56,0.7,94.51,99.72,0.07
2021,1,22,22,324.1,0.0,9.39,0.78,95.19,99.72,0.05
2021,1,22,23,322.33,0.0,8.63,0.87,97.65,99.72,0.02
2021,1,23,0,320.65,0.0,7.43,1.08,100.0,99.69,0.04
2021,1,23,1,326.77,0.0,6.52,1.37,100.0,99.67,0.06
2021,1,23,2,318.05,0.0,6.36,1.7,100.0,99.64,0.06
2021,1,23,3,282.42,0.0,6.53,2.08,100.0,99.62,0.05
2021,1,23,4,315.1,0.0,6.42,2.05,100.0,99.6,0.04
2021,1,23,5,324.48,0.0,6.51,1.8,99.81,99.63,0.04
2021,1,23,6,286.42,0.0,6.88,1.7,97.51,99.68,0.27
2021,1,23,7,310.8,7.53,7.3,1.75,96.02,99.71,0.48
2021,1,23,8,297.3,113.53,8.15,2.16,92.24,99.73,0.54
2021,1,23,9,351.52,81.9,9.23,2.55,88.76,99.76,0.35
2021,1,23,10,360.67,134.15,10.33,2.76,85.63,99.78,0.22
2021,1,23,11,366.75,144.27,11.28,2.66,82.71,99.72,0.15
2021,1,23,12,367.08,131.15,12.04,2.49,80.14,99.6,0.1
2021,1,23,13,370.5,142.85,12.66,2.46,78.04,99.49,0.1
2021,1,23,14,368.85,102.62,13.08,2.56,77.14,99.43,0.46
2021,1,23,15,366.15,82.88,12.99,2.69,78.62,99.39,1.24
2021,1,23,16,360.75,37.33,12.45,2.56,83.29,99.36,1.32
2021,1,23,17,356.58,17.02,11.35,1.89,91.33,99.36,0.85
2021,1,23,18,356.38,0.0,10.71,2.16,95.1,99.4,1.01
2021,1,23,19,360.1,0.0,10.38,2.7,96.99,99.43,1.57
2021,1,23,20,354.15,0.0,10.31,3.24,97.06,99.42,1.86
2021,1,23,21,347.2,0.0,10.29,3.3,96.78,99.39,1.67
2021,1,23,22,341.45,0.0,10.22,2.95,97.33,99.36,1.36
2021,1,23,23,332.98,0.0,10.21,2.78,97.63,99.34,1.06
2021,1,24,0,340.5,0.0,10.2,2.48,97.92,99.31,0.77
2021,1,24,1,338.95,0.0,10.16,2.3,98.17,99.3,0.46
2021,1,24,2,330.08,0.0,10.06,2.05,98.95,99.29,0.33
2021,1,24,3,334.73,0.0,9.77,1.67,100.0,99.25,0.49
2021,1,24,4,325.85,0.0,9.7,1.51,100.0,99.2,0.67
2021,1,24,5,341.0,0.0,9.69,1.47,100.0,99.18,0.78
2021,1,24,6,352.17,0.0,9.26,1.38,100.0,99.21,0.91
2021,1,24,7,361.23,5.43,9.51,1.4,100.0,99.26,1.01
2021,1,24,8,357.88,44.67,11.52,2.45,94.09,99.3,1.09
2021,1,24,9,371.58,70.93,13.14,2.06,91.61,99.33,1.18
2021,1,24,10,381.75,89.88,15.63,1.68,87.03,99.31,0.99
2021,1,24,11,388.58,114.0,17.38,1.41,83.1,99.21,0.74
2021,1,24,12,382.98,140.07,18.64,1.66,80.65,99.03,1.37
2021,1,24,13,385.8,141.43,19.17,2.2,80.28,98.86,5.64
2021,1,24,14,386.58,87.82,18.8,2.89,83.08,98.75,16.41
2021,1,24,15,391.2,70.47,17.9,3.4,88.48,98.71,25.09
2021,1,24,16,383.83,46.25,16.92,3.13,94.19,98.68,23.12
2021,1,24,17,375.8,14.57,15.98,2.47,97.65,98.66,14.37
2021,1,24,18,374.23,0.0,15.46,2.41,99.15,98.63,9.96
2021,1,24,19,369.33,0.0,15.65,2.83,99.3,98.58,7.33
2021,1,24,20,371.02,0.0,16.53,3.94,98.63,98.52,5.06
2021,1,24,21,370.67,0.0,17.48,4.89,97.85,98.43,5.7
2021,1,24,22,366.85,0.0,17.86,5.22,97.58,98.34,8.37
2021,1,24,23,375.5,0.0,17.9,5.42,97.06,98.29,9.8
2021,1,25,0,383.42,0.0,17.81,5.58,96.87,98.23,8.57
2021,1,25,1,389.38,0.0,17.83,5.78,96.56,98.2,11.19
2021,1,25,2,363.25,0.0,17.97,6.13,96.13,98.16,11.18
2021,1,25,3,340.33,0.0,17.96,6.04,96.66,98.1,9.41
2021,1,25,4,360.88,0.0,17.92,5.76,97.0,98.05,8.34
2021,1,25,5,338.8,0.0,17.73,5.37,97.2,98.07,3.75
2021,1,25,6,305.58,0.0,16.66,4.49,98.18,98.14,21.52
2021,1,25,7,285.48,9.48,15.01,4.44,97.08,98.23,7.62
2021,1,25,8,279.05,153.7,13.93,5.05,91.45,98.33,1.58
2021,1,25,9,284.42,348.83,14.02,5.44,80.05,98.42,0.0
2021,1,25,10,299.25,479.4,15.44,5.47,61.18,98.47,0.0
2021,1,25,11,292.85,614.15,17.04,5.44,46.35,98.46,0.0
2021,1,25,12,286.2,686.97,18.15,5.77,37.68,98.4,0.0
2021,1,25,13,286.73,669.15,18.78,6.16,32.86,98.33,0.0
2021,1,25,14,286.25,583.6,18.92,6.26,30.92,98.3,0.0
2021,1,25,15,284.02,439.77,18.61,5.97,31.09,98.32,0.0
2021,1,25,16,281.58,251.98,17.32,4.44,36.27,98.35,0.0
2021,1,25,17,274.67,54.08,13.45,2.62,52.13,98.41,0.0
2021,1,25,18,271.7,0.0,11.59,2.49,57.81,98.5,0.0
2021,1,25,19,267.27,0.0,10.69,2.43,60.2,98.58,0.0
2021,1,25,20,263.67,0.0,9.78,2.32,62.58,98.64,0.0
2021,1,25,21,260.45,0.0,9.08,2.37,63.31,98.69,0.0
2021,1,25,22,257.33,0.0,8.51,2.51,62.84,98.73,0.0
2021,1,25,23,253.48,0.0,7.76,2.59,63.61,98.76,0.0
2021,1,26,0,261.92,0.0,6.83,2.76,67.0,98.76,0.0
2021,1,26,1,256.7,0.0,5.88,3.08,73.07,98.76,0.0
2021,1,26,2,251.95,0.0,4.58,2.58,82.46,98.81,0.0
2021,1,26,3,250.62,0.0,3.47,2.07,90.42,98.88,0.0
2021,1,26,4,249.32,0.0,2.76,2.08,95.77,98.92,0.0
2021,1,26,5,248.2,0.0,2.4,2.57,98.33,99.01,0.0
2021,1,26,6,248.73,0.0,2.19,3.11,98.21,99.17,0.0
2021,1,26,7,246.3,11.27,2.08,3.41,94.17,99.28,0.0
2021,1,26,8,250.38,163.65,3.67,3.94,78.78,99.35,0.0
2021,1,26,9,258.15,359.92,5.94,4.1,64.01,99.4,0.0
2021,1,26,10,263.9,522.9,8.03,4.02,55.61,99.4,0.0
2021,1,26,11,269.2,634.25,9.93,3.84,50.18,99.34,0.0
2021,1,26,12,279.1,674.88,11.43,3.6,46.76,99.22,0.0
2021,1,26,13,280.38,652.53,12.55,3.05,44.58,99.12,0.0
2021,1,26,14,281.92,568.28,13.12,2.23,44.2,99.09,0.0
2021,1,26,15,281.67,427.65,13.28,1.21,44.47,99.1,0.0
2021,1,26,16,279.12,242.98,12.61,1.08,50.49,99.12,0.0
2021,1,26,17,272.08,51.47,8.94,1.19,73.05,99.12,0.0
2021,1,26,18,279.38,0.0,7.28,2.17,71.9,99.17,0.0
2021,1,26,19,281.62,0.0,7.38,3.82,66.09,99.27,0.0
2021,1,26,20,303.35,0.0,6.66,4.3,68.18,99.34,0.0
2021,1,26,21,314.45,0.0,5.93,3.94,72.95,99.41,0.0
2021,1,26,22,313.6,0.0,5.65,4.15,75.67,99.5,0.07
2021,1,26,23,326.1,0.0,5.32,4.3,79.11,99.6,0.33
2021,1,27,0,322.92,0.0,4.91,4.11,82.95,99.69,0.95
2021,1,27,1,325.88,0.0,4.52,3.62,86.26,99.78,1.46
2021,1,27,2,317.33,0.0,4.16,3.03,88.11,99.81,0.73
2021,1,27,3,310.02,0.0,3.57,2.27,90.8,99.78,0.63
2021,1,27,4,274.83,0.0,2.85,1.64,94.3,99.8,0.0
2021,1,27,5,242.27,0.0,1.48,1.43,100.0,99.91,0.0
2021,1,27,6,235.05,0.0,1.0,1.88,100.0,100.06,0.0
2021,1,27,7,235.23,12.23,1.23,2.54,98.13,100.18,0.0
2021,1,27,8,238.85,170.93,2.94,3.45,83.95,100.29,0.0
2021,1,27,9,244.98,372.7,5.26,4.35,67.07,100.41,0.0
2021,1,27,10,248.15,539.6,7.05,5.56,56.31,100.55,0.0
2021,1,27,11,249.93,653.1,8.14,6.23,50.67,100.63,0.0
2021,1,27,12,254.85,694.58,8.76,6.39,47.44,100.61,0.0
2021,1,27,13,253.45,675.5,9.23,6.36,44.56,100.58,0.0
2021,1,27,14,253.7,589.95,9.33,6.19,43.03,100.58,0.0
2021,1,27,15,251.65,445.75,9.01,5.89,43.27,100.6,0.0
2021,1,27,16,248.8,257.38,8.05,5.08,46.2,100.64,0.0
2021,1,27,17,243.15,57.72,5.27,2.86,60.14,100.69,0.0
2021,1,27,18,240.85,0.0,3.0,2.07,73.8,100.79,0.0
2021,1,27,19,237.12,0.0,2.13,2.01,77.92,100.9,0.0
2021,1,27,20,233.85,0.0,1.32,1.94,81.44,100.98,0.0
2021,1,27,21,236.4,0.0,0.61,1.91,83.76,101.06,0.0
2021,1,27,22,238.68,0.0,0.09,1.96,84.91,101.11,0.0
2021,1,27,23,243.65,0.0,-0.33,2.05,85.97,101.16,0.0
2021,1,28,0,238.55,0.0,-0.78,2.1,86.99,101.19,0.0
2021,1,28,1,232.3,0.0,-1.13,2.07,88.11,101.2,0.0
2021,1,28,2,237.88,0.0,-1.3,1.95,88.79,101.22,0.0
2021,1,28,3,233.45,0.0,-1.69,1.83,90.51,101.23,0.0
2021,1,28,4,233.07,0.0,-2.0,1.8,92.26,101.24,0.0
2021,1,28,5,233.1,0.0,-2.07,1.87,93.13,101.25,0.0
2021,1,28,6,232.65,0.0,-2.1,1.9,93.39,101.28,0.0
2021,1,28,7,236.73,9.65,-2.13,1.98,93.99,101.33,0.0
2021,1,28,8,227.32,160.45,-0.53,2.51,83.7,101.37,0.0
2021,1,28,9,240.18,359.08,2.3,2.69,66.56,101.4,0.0
2021,1,28,10,245.38,526.22,4.01,2.32,60.15,101.39,0.0
2021,1,28,11,250.1,634.4,5.36,1.92,55.97,101.33,0.0
2021,1,28,12,260.67,649.33,6.67,1.54,53.21,101.21,0.0
2021,1,28,13,284.1,485.02,7.98,1.36,50.7,101.08,0.0
2021,1,28,14,297.05,328.9,8.87,1.31,49.1,100.99,0.0
2021,1,28,15,294.08,259.65,8.75,1.38,49.63,100.95,0.0
2021,1,28,16,288.65,183.73,7.91,1.07,61.16,100.92,0.0
2021,1,28,17,282.4,43.17,6.15,1.04,76.32,100.87,0.0
2021,1,28,18,273.67,0.0,5.46,1.41,75.93,100.85,0.0
2021,1,28,19,281.52,0.0,4.37,1.5,78.85,100.87,0.0
2021,1,28,20,272.98,0.0,3.47,1.59,82.14,100.85,0.0
2021,1,28,21,268.62,0.0,3.24,1.72,83.67,100.81,0.0
2021,1,28,22,264.33,0.0,2.57,1.68,87.05,100.78,0.0
2021,1,28,23,291.0,0.0,2.06,1.68,90.03,100.76,0.0
2021,1,29,0,297.95,0.0,2.5,2.0,89.17,100.69,0.0
2021,1,29,1,295.67,0.0,3.25,2.34,86.78,100.62,0.13
2021,1,29,2,278.27,0.0,3.27,2.16,88.49,100.57,0.13
2021,1,29,3,287.02,0.0,1.82,1.47,97.16,100.54,0.13
2021,1,29,4,276.0,0.0,1.55,1.48,99.69,100.47,0.0
2021,1,29,5,259.62,0.0,1.71,1.68,99.67,100.42,0.0
2021,1,29,6,280.67,0.0,1.41,1.92,100.0,100.4,0.0
2021,1,29,7,282.05,8.43,2.01,2.75,99.76,100.36,0.0
2021,1,29,8,277.6,123.88,4.23,3.61,88.15,100.35,0.0
2021,1,29,9,290.75,290.85,7.03,3.64,75.3,100.36,0.0
2021,1,29,10,305.5,436.02,10.21,4.49,60.8,100.31,0.0
2021,1,29,11,314.05,524.05,12.13,4.72,53.69,100.19,0.0
2021,1,29,12,333.33,509.17,13.27,4.65,50.18,100.06,0.0
2021,1,29,13,334.02,458.92,13.81,4.44,49.3,99.95,0.01
2021,1,29,14,328.17,416.35,14.01,4.43,50.41,99.86,0.14
2021,1,29,15,329.73,303.1,13.84,4.36,54.66,99.77,0.14
2021,1,29,16,340.8,149.95,13.15,3.79,61.32,99.67,0.02
2021,1,29,17,332.52,34.55,12.02,3.58,67.79,99.58,0.0
2021,1,29,18,319.85,0.0,11.61,4.18,70.3,99.5,0.01
2021,1,29,19,328.08,0.0,11.3,4.18,74.44,99.45,0.05
2021,1,29,20,317.92,0.0,10.6,3.38,81.57,99.42,0.01
2021,1,29,21,322.52,0.0,9.94,2.71,87.96,99.42,0.0
2021,1,29,22,324.23,0.0,9.51,2.26,92.4,99.41,0.0
2021,1,29,23,325.08,0.0,9.8,2.68,92.69,99.38,0.01
2021,1,30,0,324.23,0.0,10.17,3.6,92.37,99.29,0.04
2021,1,30,1,323.45,0.0,10.09,4.15,94.59,99.22,0.06
2021,1,30,2,333.9,0.0,10.09,4.32,95.56,99.17,0.11
2021,1,30,3,331.02,0.0,10.63,4.76,94.22,99.11,0.24
2021,1,30,4,345.8,0.0,10.77,5.01,94.44,98.98,0.36
2021,1,30,5,357.67,0.0,10.77,5.69,94.68,98.85,0.59
2021,1,30,6,353.67,0.0,11.06,6.1,94.5,98.81,4.43
2021,1,30,7,346.52,7.57,11.55,7.06,93.88,98.78,3.27
2021,1,30,8,319.77,132.62,12.58,7.6,92.22,98.75,1.78
2021,1,30,9,347.73,287.23,14.79,8.16,87.74,98.68,0.31
2021,1,30,10,317.48,506.12,18.27,8.8,75.1,98.6,0.04
2021,1,30,11,317.92,625.6,20.62,9.07,57.23,98.52,0.01
2021,1,30,12,316.83,652.8,21.46,8.95,38.19,98.43,0.01
2021,1,30,13,313.1,642.88,21.3,8.72,27.26,98.38,0.0
2021,1,30,14,306.33,574.28,20.83,8.23,23.84,98.39,0.0
2021,1,30,15,306.3,440.58,20.27,7.67,23.69,98.4,0.0
